enggsw0201,model-3-ende,0,TGT,eng,gsw,82,042_628-637.0,False,1687879175.376,1687879185.239
enggsw0201,model-3-ende,1,TGT,eng,gsw,94,042_628-637.0,False,1687879185.246,1687879197.334
enggsw0201,model-3-ende,2,TGT,eng,gsw,95,042_628-637.0,False,1687879197.34,1687879203.536
enggsw0201,model-3-ende,3,TGT,eng,gsw,72,042_628-637.0,False,1687879203.54,1687879220.575
enggsw0201,model-3-ende,4,TGT,eng,gsw,57,042_628-637.0,False,1687879220.581,1687879247.013
enggsw0201,model-3-ende,5,TGT,eng,gsw,81,042_628-637.0,False,1687879247.022,1687879272.415
enggsw0201,model-3-ende,6,TGT,eng,gsw,92,042_628-637.0,False,1687879272.421,1687879289.051
enggsw0201,model-3-ende,7,TGT,eng,gsw,93,042_628-637.0,False,1687879289.056,1687879295.717
enggsw0201,model-3-ende,8,TGT,eng,gsw,94,042_628-637.0,False,1687879295.723,1687879312.82
enggsw0201,model-3-ende,9,TGT,eng,gsw,83,042_628-637.0,False,1687879312.823,1687879326.502
enggsw0201,model-3-ende,10,TGT,eng,gsw,86,042_628-637.0,True,1687879326.508,1687879329.789
enggsw0201,model-5-de,0,TGT,eng,gsw,49,032_462-467.0,False,1687879334.803,1687879350.453
enggsw0201,model-5-de,1,TGT,eng,gsw,37,032_462-467.0,False,1688762405.737,1688762424.0
enggsw0201,model-5-de,2,TGT,eng,gsw,42,032_462-467.0,False,1688762424.002,1688762431.547
enggsw0201,model-5-de,3,TGT,eng,gsw,28,032_462-467.0,False,1688762431.552,1688762450.962
enggsw0201,model-5-de,4,TGT,eng,gsw,39,032_462-467.0,False,1688762450.967,1688762463.507
enggsw0201,model-5-de,5,TGT,eng,gsw,39,032_462-467.0,False,1688762463.511,1688762470.083
enggsw0201,model-5-de,6,TGT,eng,gsw,37,032_462-467.0,True,1688762470.089,1688762473.848
enggsw0201,model-3-en,0,TGT,eng,gsw,22,083_1336-1356.0,False,1688762476.341,1688762487.284
enggsw0201,model-3-en,1,TGT,eng,gsw,24,083_1336-1356.0,False,1688762487.288,1688762506.645
enggsw0201,model-3-en,2,TGT,eng,gsw,41,083_1336-1356.0,False,1688762506.652,1688762519.746
enggsw0201,model-3-en,3,TGT,eng,gsw,35,083_1336-1356.0,False,1688762519.751,1688762535.675
